String,Double,Double,String,Double,Double,Double,Double,Double
DateTime,SpotPrice_RRP,TotalDemand,WeatherType,Temperature,WindSpeed,Cloud,Humidity,Rain
2024/4/9 2:30,75.23,6348.9,晴,18.2,3,0,86,0
2024/4/9 3:00,64.14,6131.45,晴,17.85,3,0,86.5,0
2024/4/9 3:30,72.06,6126.88,晴,17.5,3,0,87,0
2024/4/9 4:00,64.88,6086.32,晴,17.4,3,0,88,0
2024/4/9 4:30,65.95,6134.35,阴,17.3,3,100,89,100
2024/4/9 5:00,60.18,6221.75,阴,17.3,3,100,89,100
2024/4/9 5:30,69.14,6417.16,晴,17.3,3,0,89,0
2024/4/9 6:00,67.6,6664.67,晴,17.15,3,0,89.5,0
2024/4/9 6:30,94.16,7086.87,晴,17,3,0,90,0
2024/4/9 7:00,103.14,7415.97,晴,16.95,3,0,89.5,0
2024/4/9 7:30,77.91,7517.24,阴,16.9,3,90,89,90
2024/4/9 8:00,50.4,7416.2,阴,17.05,3.5,90,84.5,90
2024/4/9 8:30,58.28,7275.92,晴,17.2,4,0,80,0
2024/4/9 9:00,57.45,6943.62,晴,18.4,4,0,76,0
2024/4/9 9:30,31.92,6705.13,晴,19.6,4,0,72,0
2024/4/9 10:00,-7.01,6512.71,晴,19.55,3.5,0,70,0
2024/4/9 10:30,-9.17,6342.88,阴,19.5,3,90,68,90
2024/4/9 11:00,-25.11,6338.64,阴,20,4,90,64.5,90
2024/4/9 11:30,-34.56,6172.11,晴,20.5,5,0,61,0
2024/4/9 12:00,-17.51,6299.4,晴,20.6,6.5,0,60,0
2024/4/9 12:30,-2.51,6550.91,晴,20.7,8,0,59,0
2024/4/9 13:00,57.89,6764.21,晴,20.1,10,0,68,0
2024/4/9 13:30,25.48,6995.36,阴,19.5,12,90,77,90
2024/4/9 14:00,40.56,7151.21,阴,18.8,12.5,90,77.5,90
2024/4/9 14:30,18.9,7238.73,晴,18.1,13,0,78,0
2024/4/9 15:00,45.57,7368.72,晴,17.45,12.5,0,79,0
2024/4/9 15:30,71.31,7582.71,晴,16.8,12,0,80,0
2024/4/9 16:00,79.68,7907.99,晴,16.5,12.5,0,79.5,0
2024/4/9 16:30,90.61,8203.55,阴,16.2,13,90,79,90
2024/4/9 17:00,119.59,8571.31,阴,15.1,13.5,90,83,90
2024/4/9 17:30,172.05,8801.13,晴,14,14,0,87,0
2024/4/9 18:00,152.27,9176.73,晴,13.4,11.5,0,88,0
2024/4/9 18:30,142.86,9282.94,晴,12.8,9,0,89,0
2024/4/9 19:00,135.98,9167.46,晴,12.65,9.5,0,88,0
2024/4/9 19:30,123.18,8875.06,阴,12.5,10,90,87,90
2024/4/9 20:00,107.09,8648.04,阴,12.8,10,90,88,90
2024/4/9 20:30,96.59,8498.02,晴,13.1,10,0,89,0
2024/4/9 21:00,69.92,8305.41,晴,13.25,9.5,0,87,0
2024/4/9 21:30,91.07,8042.06,晴,13.4,9,0,85,0
2024/4/9 22:00,89.38,7790.17,晴,13.3,7.5,0,85.5,0
2024/4/9 22:30,99.57,7742.38,小雨,13.2,6,100,86,100
2024/4/9 23:00,93.73,7567.18,小雨,14.15,8.5,100,80.5,100
2024/4/9 23:30,79.06,7414.66,晴,15.1,11,0,75,0
2024/4/10 0:00,79.67,7267.28,晴,15.25,11.5,0,71.5,0
2024/4/10 0:30,76.43,7158.94,晴,15.4,12,0,68,0
2024/4/10 1:00,83.19,7005.9,晴,15.35,12.5,0,67.5,0
2024/4/10 1:30,80.05,6802.27,阴,15.3,13,100,67,100
2024/4/10 2:00,66.67,6586.14,阴,15.45,13.5,100,68.5,100
2024/4/10 2:30,66.76,6380.58,晴,15.6,14,0,70,0
2024/4/10 3:00,66.01,6214.52,晴,15.4,14,0,69.5,0
2024/4/10 3:30,63.66,6124.92,晴,15.2,14,0,69,0
2024/4/10 4:00,62.59,6143.27,晴,15.3,14,0,68,0
2024/4/10 4:30,63.85,6170,阴,15.4,14,100,67,100
2024/4/10 5:00,70.52,6297.06,阴,15.5,14,100,65,100
2024/4/10 5:30,77.94,6534.91,晴,15.6,14,0,63,0
2024/4/10 6:00,88.66,6860.67,晴,15.4,12.5,0,60.5,0
2024/4/10 6:30,106.7,7376.51,晴,15.2,11,0,58,0
2024/4/10 7:00,104.38,7802.26,晴,15.3,12,0,59.5,0
2024/4/10 7:30,55.37,7834.3,阴,15.4,13,90,61,90
2024/4/10 8:00,35.71,7562.93,阴,15.5,12.5,90,64.5,90
2024/4/10 8:30,49.17,7322.97,晴,15.6,12,0,68,0
2024/4/10 9:00,57.75,6922.95,晴,15.45,10.5,0,67,0
2024/4/10 9:30,47.56,6505.26,晴,15.3,9,0,66,0
2024/4/10 10:00,-1.59,5924.48,晴,15.75,9.5,0,65.5,0
2024/4/10 10:30,18.46,5536.62,小雨,16.2,10,90,65,90
2024/4/10 11:00,25.95,5356.1,小雨,16.65,9.5,90,65,90
2024/4/10 11:30,8.64,5291.95,晴,17.1,9,0,65,0
2024/4/10 12:00,5.48,5221.18,晴,17.55,10.5,0,65.5,0
2024/4/10 12:30,12.41,5167.21,晴,18,12,0,66,0
2024/4/10 13:00,10.22,5166.09,晴,18.1,11,0,64,0
2024/4/10 13:30,5.39,5201.9,多云,18.2,10,75,62,75
2024/4/10 14:00,8.65,5401.64,多云,18.6,10,75,60.5,75
2024/4/10 14:30,4.62,5640.45,晴,19,10,0,59,0
2024/4/10 15:00,7.34,5979.97,晴,19.05,10,0,59.5,0
2024/4/10 15:30,25.52,6353.17,晴,19.1,10,0,60,0
2024/4/10 16:00,26.35,6894.46,晴,19.1,9.5,0,61,0
2024/4/10 16:30,43.84,7364.82,多云,19.1,9,40,62,40
2024/4/10 17:00,101.52,7908.35,多云,19.05,9.5,40,64,40
2024/4/10 17:30,141.03,8273.14,晴,19,10,0,66,0
2024/4/10 18:00,145.38,8717.56,晴,18.95,9,0,64.5,0
2024/4/10 18:30,151.49,8930.12,晴,18.9,8,0,63,0
2024/4/10 19:00,125.31,8848.69,晴,18.75,7,0,64.5,0
2024/4/10 19:30,93.66,8598.76,阴,18.6,6,90,66,90
2024/4/10 20:00,80.82,8433.99,阴,18.4,5.5,90,62.5,90
2024/4/10 20:30,83.42,8262.27,晴,18.2,5,0,59,0
2024/4/10 21:00,83.06,8160.26,晴,18.3,5.5,0,59.5,0
2024/4/10 21:30,65.78,7936.01,晴,18.4,6,0,60,0
2024/4/10 22:00,67.66,7699.09,晴,17.75,5,0,60,0
2024/4/10 22:30,92.47,7647.79,晴,17.1,4,10,60,10
2024/4/10 23:00,99.55,7559.93,晴,16.85,4,10,62.5,10
2024/4/10 23:30,102.05,7430.5,晴,16.6,4,0,65,0
2024/4/11 0:00,107.05,7370.72,晴,16.2,4,0,66,0
2024/4/11 0:30,113.36,7210.05,晴,15.8,4,0,67,0
2024/4/11 1:00,114.35,7084.3,晴,15.7,4.5,0,67.5,0
2024/4/11 1:30,105.22,6928.87,晴,15.6,5,0,68,0
2024/4/11 2:00,90.02,6674.36,晴,15.2,5,0,69,0
2024/4/11 2:30,89.46,6503.3,晴,14.8,5,0,70,0
2024/4/11 3:00,78.55,6380.22,晴,14.95,5,0,70,0
2024/4/11 3:30,86.64,6422.95,晴,15.1,5,0,70,0
2024/4/11 4:00,85.69,6323.67,晴,14.95,5,0,71,0
2024/4/11 4:30,100.72,6383.3,晴,14.8,5,0,72,0
2024/4/11 5:00,103.52,6387.46,晴,14.8,4.5,0,73,0
2024/4/11 5:30,108.77,6635.77,晴,14.8,4,0,74,0
2024/4/11 6:00,131.72,6921.62,晴,13.8,4,0,74.5,0
2024/4/11 6:30,138.38,7441.56,晴,12.8,4,0,75,0
2024/4/11 7:00,132.34,7769.51,晴,12.85,4,0,74,0
2024/4/11 7:30,39.55,7730.04,晴,12.9,4,10,73,10
2024/4/11 8:00,36.67,7364.48,晴,13.05,4,10,72.5,10
2024/4/11 8:30,12.45,6939.03,晴,13.2,4,0,72,0
2024/4/11 9:00,2.13,6328.42,晴,14.55,4,0,67.5,0
2024/4/11 9:30,1.75,5865.24,晴,15.9,4,0,63,0
2024/4/11 10:00,-20.51,5398.97,晴,17.25,4,0,59,0
2024/4/11 10:30,-19.08,5224.13,晴,18.6,4,25,55,25
2024/4/11 11:00,-38.67,4951.93,晴,19,5.5,25,57,25
2024/4/11 11:30,-22.17,4926.28,晴,19.4,7,0,59,0
2024/4/11 12:00,13.82,5027.13,晴,19.75,7,0,59,0
2024/4/11 12:30,11.67,5078.37,晴,20.1,7,0,59,0
2024/4/11 13:00,6.9,5089.9,晴,19.65,7.5,0,60,0
2024/4/11 13:30,3.15,5061.06,阴,19.2,8,90,61,90
2024/4/11 14:00,-6.72,5231.59,阴,19.25,8.5,90,61.5,90
2024/4/11 14:30,3.3,5485.23,晴,19.3,9,0,62,0
2024/4/11 15:00,10.82,5841.41,晴,19.4,9,0,62,0
2024/4/11 15:30,23.16,6290.79,晴,19.5,9,0,62,0
2024/4/11 16:00,40.43,6797.29,晴,19.45,9,0,62,0
2024/4/11 16:30,104.15,7360.74,多云,19.4,9,40,62,40
2024/4/11 17:00,170.99,7946.72,多云,19.25,9,40,63,40
2024/4/11 17:30,242.25,8301.79,晴,19.1,9,0,64,0
2024/4/11 18:00,270.82,8714.45,晴,19.15,8,0,66,0
2024/4/11 18:30,248.79,8912.44,晴,19.2,7,0,68,0
2024/4/11 19:00,195.23,8864.39,晴,18.9,6,0,70,0
2024/4/11 19:30,127.82,8618.76,晴,18.6,5,10,72,10
2024/4/11 20:00,117.54,8431.51,晴,18.55,5,10,71,10
2024/4/11 20:30,110.41,8260.83,晴,18.5,5,0,70,0
2024/4/11 21:00,106.2,8163.94,晴,18.45,5,0,71,0
2024/4/11 21:30,117.11,7942.13,晴,18.4,5,0,72,0
2024/4/11 22:00,78.82,7671.06,晴,18.45,5,0,73.5,0
2024/4/11 22:30,89.44,7598.54,多云,18.5,5,40,75,40
2024/4/11 23:00,88.99,7479.28,多云,18.15,5,40,76,40
2024/4/11 23:30,82.89,7369.83,晴,17.8,5,0,77,0
2024/4/12 0:00,83.52,7255.28,晴,17.45,4.5,0,76.5,0
2024/4/12 0:30,90.9,7164.89,晴,17.1,4,0,76,0
2024/4/12 1:00,88.87,6982.68,晴,16.55,4,0,77.5,0
2024/4/12 1:30,89.01,6822.26,晴,16,4,25,79,25
2024/4/12 2:00,80.67,6616.36,晴,15.65,4,25,80,25
2024/4/12 2:30,89.58,6473.96,晴,15.3,4,0,81,0
2024/4/12 3:00,85.21,6292.58,晴,15.05,2.5,0,82,0
2024/4/12 3:30,80.4,6171.06,晴,14.8,1,0,83,0
2024/4/12 4:00,80.31,6218.05,晴,14.5,2,0,84,0
2024/4/12 4:30,82.57,6371.36,晴,14.2,3,0,85,0
2024/4/12 5:00,87.04,6352.82,晴,14.1,3,0,85.5,0
2024/4/12 5:30,93.51,6592.97,晴,14,3,0,86,0
2024/4/12 6:00,91.39,6805.5,晴,14.15,2.5,0,85.5,0
2024/4/12 6:30,128.28,7294.19,晴,14.3,2,0,85,0
2024/4/12 7:00,88.24,7553.63,晴,14,3,0,86.5,0
2024/4/12 7:30,34.86,7513.66,晴,13.7,4,10,88,10
2024/4/12 8:00,4.66,7202.32,晴,14.25,3.5,10,85.5,10
2024/4/12 8:30,6.19,6762.35,晴,14.8,3,0,83,0
2024/4/12 9:00,15.26,6359.66,晴,15.6,2.5,0,79,0
2024/4/12 9:30,7.79,5964.91,晴,16.4,2,0,75,0
2024/4/12 10:00,-12.2,5580.19,晴,17.15,2.5,0,74.5,0
2024/4/12 10:30,-25.03,5266.45,晴,17.9,3,10,74,10
2024/4/12 11:00,-4.07,5184.76,晴,18.75,3,10,71,10
2024/4/12 11:30,-22.76,5038.5,晴,19.6,3,0,68,0
2024/4/12 12:00,-20.26,4931.7,晴,20,3,0,68,0
2024/4/12 12:30,-6.58,4974.29,晴,20.4,3,0,68,0
2024/4/12 13:00,-1.87,5089.36,晴,21.15,3.5,0,65,0
2024/4/12 13:30,8.71,5206.04,晴,21.9,4,10,62,10
2024/4/12 14:00,9.1,5392.11,晴,22.3,4.5,10,62,10
2024/4/12 14:30,6.93,5574,晴,22.7,5,0,62,0
2024/4/12 15:00,24.71,5886.37,晴,22.45,5,0,57.5,0
2024/4/12 15:30,35,6333.26,晴,22.2,5,0,53,0
2024/4/12 16:00,71.53,6817.03,晴,22.45,5.5,0,52,0
2024/4/12 16:30,72.67,7354.64,晴,22.7,6,10,51,10
2024/4/12 17:00,142.79,7847.06,晴,22.4,5.5,10,52.5,10
2024/4/12 17:30,215.44,8224.7,晴,22.1,5,0,54,0
2024/4/12 18:00,184.55,8493.12,晴,21.9,5,0,55.5,0
2024/4/12 18:30,167.28,8597.66,晴,21.7,5,0,57,0
2024/4/12 19:00,146.63,8564.94,晴,21.5,4.5,0,57.5,0
2024/4/12 19:30,110.21,8307.69,晴,21.3,4,0,58,0
2024/4/12 20:00,100.3,8093.51,晴,21.1,3.5,0,61,0
2024/4/12 20:30,136.27,7947.4,晴,20.9,3,0,64,0
2024/4/12 21:00,125.42,7868.06,晴,20.8,3,0,65,0
2024/4/12 21:30,129.11,7711.74,晴,20.7,3,0,66,0
2024/4/12 22:00,118.79,7553.7,晴,20.85,3,0,66,0
2024/4/12 22:30,156.31,7535.5,晴,21,3,10,66,10
2024/4/12 23:00,159.34,7463.38,晴,19.7,3.5,10,71,10
2024/4/12 23:30,159.12,7336.23,晴,18.4,4,0,76,0
2024/4/13 0:00,140.54,7275.76,晴,18.5,3,0,75.5,0
2024/4/13 0:30,111.36,7111.89,晴,18.6,2,0,75,0
2024/4/13 1:00,103.06,7023.09,晴,18.4,2,0,75.5,0
2024/4/13 1:30,104.36,6840.7,晴,18.2,2,0,76,0
2024/4/13 2:00,102.8,6583.86,晴,17.85,2.5,0,77,0
2024/4/13 2:30,101.12,6422.23,晴,17.5,3,0,78,0
2024/4/13 3:00,103.15,6258.67,晴,17.05,3,0,79.5,0
2024/4/13 3:30,100.4,6141.15,晴,16.6,3,0,81,0
2024/4/13 4:00,99.66,6096.74,晴,16.45,3,0,82,0
2024/4/13 4:30,97.1,6181.26,晴,16.3,3,0,83,0
2024/4/13 5:00,93.23,6311.36,晴,15.75,3,0,84.5,0
2024/4/13 5:30,99.81,6352.93,晴,15.2,3,0,86,0
2024/4/13 6:00,123.91,6447.73,晴,15.05,3,0,86.5,0
2024/4/13 6:30,164.92,6581.98,晴,14.9,3,0,87,0
2024/4/13 7:00,131.38,6699.65,晴,14.85,2.5,0,87,0
2024/4/13 7:30,74.73,6664.78,晴,14.8,2,10,87,10
2024/4/13 8:00,7.96,6406.26,晴,15.2,2.5,10,85,10
2024/4/13 8:30,4.25,6149.79,晴,15.6,3,0,83,0
2024/4/13 9:00,31.43,5846.36,晴,16.55,3,0,79.5,0
2024/4/13 9:30,21.46,5530.29,晴,17.5,3,0,76,0
2024/4/13 10:00,19.84,5260.13,晴,18.35,3,0,75.5,0
2024/4/13 10:30,6.81,4987.81,晴,19.2,3,10,75,10
2024/4/13 11:00,14.21,4773.62,晴,19.8,3,10,75.5,10
2024/4/13 11:30,18.87,4648.71,晴,20.4,3,0,76,0
2024/4/13 12:00,-6.04,4565.28,晴,20.6,3.5,0,74,0
2024/4/13 12:30,-5.13,4612.06,晴,20.8,4,0,72,0
2024/4/13 13:00,5.33,4681.91,晴,20.8,5,0,73.5,0
2024/4/13 13:30,11.66,4850.51,多云,20.8,6,40,75,40
2024/4/13 14:00,19.03,5057.49,多云,20.8,6,40,76,40
2024/4/13 14:30,49.9,5309.82,晴,20.8,6,0,77,0
2024/4/13 15:00,25.13,5638.18,晴,21.3,5.5,0,72,0
2024/4/13 15:30,35.48,6036.07,晴,21.8,5,0,67,0
2024/4/13 16:00,55.08,6563.96,晴,21.65,5,0,68,0
2024/4/13 16:30,86,7111.37,晴,21.5,5,10,69,10
2024/4/13 17:00,139.04,7524.62,晴,20.95,5.5,10,75,10
2024/4/13 17:30,278.93,7830.17,晴,20.4,6,0,81,0
2024/4/13 18:00,292.45,8121.37,晴,20.35,5.5,0,81,0
2024/4/13 18:30,221.16,8236.45,晴,20.3,5,0,81,0
2024/4/13 19:00,169.36,8120.44,晴,20,5,0,83.5,0
2024/4/13 19:30,152.33,7842.3,晴,19.7,5,10,86,10
2024/4/13 20:00,136.72,7720.83,晴,19.65,4.5,10,86,10
2024/4/13 20:30,126.09,7598.84,晴,19.6,4,0,86,0
2024/4/13 21:00,131.51,7491.98,晴,19.45,4.5,0,86,0
2024/4/13 21:30,131.9,7395.68,晴,19.3,5,0,86,0
2024/4/13 22:00,128.89,7252.88,晴,19.4,5,0,84.5,0
2024/4/13 22:30,142.84,7238.35,多云,19.5,5,75,83,75
2024/4/13 23:00,138.44,7184.96,多云,19.25,4.5,75,82.5,75
2024/4/13 23:30,137.79,7126.93,晴,19,4,0,82,0
2024/4/14 0:00,139.35,7020.04,晴,18.9,4,0,83,0
2024/4/14 0:30,118.28,6897.08,晴,18.8,4,0,84,0
2024/4/14 1:00,119.55,6751.11,晴,18.6,4,0,86,0
2024/4/14 1:30,104.19,6635.26,晴,18.4,4,10,88,10
2024/4/14 2:00,105.19,6394.71,晴,18.3,4,10,88.5,10
2024/4/14 2:30,97.86,6232.09,晴,18.2,4,0,89,0
2024/4/14 3:00,107.05,6163.42,晴,18.15,3.5,0,88.5,0
2024/4/14 3:30,101.49,6133.61,晴,18.1,3,0,88,0
2024/4/14 4:00,102.16,6023.5,晴,18,3,0,87,0
2024/4/14 4:30,107.53,6045.55,阴,17.9,3,100,86,100
2024/4/14 5:00,104.74,6010.41,阴,17.6,1.5,100,87,100
2024/4/14 5:30,109.43,6102.29,晴,17.3,0,0,88,0
2024/4/14 6:00,81.21,6114.08,晴,16.95,0.5,0,88,0
2024/4/14 6:30,114.21,6221.88,晴,16.6,1,0,88,0
2024/4/14 7:00,92.8,6266.16,晴,16.4,2.5,0,89.5,0
2024/4/14 7:30,38.51,6207.33,晴,16.2,4,10,91,10
2024/4/14 8:00,-38.02,6011.44,晴,16.45,3.5,10,90,10
2024/4/14 8:30,-15.54,5826.47,晴,16.7,3,0,89,0
2024/4/14 9:00,14.69,5515.72,晴,18,3,0,84.5,0
2024/4/14 9:30,21.72,5235.41,晴,19.3,3,0,80,0
2024/4/14 10:00,-14.29,4889.26,晴,19.9,3,0,77,0
2024/4/14 10:30,-3.89,4800.38,晴,20.5,3,10,74,10
2024/4/14 11:00,-19.14,4627.05,晴,20.75,3,10,72,10
2024/4/14 11:30,-40.53,4375.01,晴,21,3,0,70,0
2024/4/14 12:00,-3.59,4295.87,晴,22.2,3.5,0,68,0
2024/4/14 12:30,-10.44,4333.2,晴,23.4,4,0,66,0
2024/4/14 13:00,1.71,4454.09,晴,22.65,4,0,69,0
2024/4/14 13:30,-0.94,4497.5,多云,21.9,4,40,72,40
2024/4/14 14:00,-4.42,4781.85,多云,22.75,4,40,69,40
2024/4/14 14:30,0.52,5122.78,晴,23.6,4,0,66,0
2024/4/14 15:00,31.19,5601.7,晴,24.1,4.5,0,65.5,0
2024/4/14 15:30,23.75,6060.28,晴,24.6,5,0,65,0
2024/4/14 16:00,41.54,6526.75,晴,24.15,6,0,65,0
2024/4/14 16:30,83.54,7146.22,晴,23.7,7,10,65,10
2024/4/14 17:00,188.16,7547.84,晴,23.5,6,10,66,10
2024/4/14 17:30,253.31,7997.81,晴,23.3,5,0,67,0
2024/4/14 18:00,294.39,8306.37,晴,23.15,5,0,67.5,0
2024/4/14 18:30,279.06,8455.23,晴,23,5,0,68,0
2024/4/14 19:00,234.04,8366.01,晴,22.4,4.5,0,70.5,0
2024/4/14 19:30,214.99,8131.96,晴,21.8,4,0,73,0
2024/4/14 20:00,137.7,7910.13,晴,21.65,4,0,74,0
2024/4/14 20:30,244.45,7759.06,晴,21.5,4,0,75,0
2024/4/14 21:00,276.35,7663.97,晴,21.7,3,0,74.5,0
2024/4/14 21:30,240.8,7536.7,晴,21.9,2,0,74,0
2024/4/14 22:00,140.05,7318.71,晴,21.95,1.5,0,75,0
2024/4/14 22:30,178.28,7291.69,晴,22,1,0,76,0
2024/4/14 23:00,176.17,7180.09,晴,21.35,2,0,77,0
2024/4/14 23:30,164.22,7051.05,晴,20.7,3,0,78,0
2024/4/15 0:00,146.83,6972,晴,20.25,2.5,0,79,0
2024/4/15 0:30,122.98,6807.83,晴,19.8,2,0,80,0
2024/4/15 1:00,110.33,6689.28,晴,19.15,1.5,0,82,0
2024/4/15 1:30,139.07,6547.23,晴,18.5,1,0,84,0
2024/4/15 2:00,133.11,6334.19,晴,18.45,0.5,0,86,0
2024/4/15 2:30,109.95,6202.55,晴,18.4,0,0,88,0
2024/4/15 3:00,109.12,6099.15,晴,18.1,1.5,0,88.5,0
2024/4/15 3:30,129.91,6092.36,晴,17.8,3,0,89,0
2024/4/15 4:00,115.97,6051.95,晴,17.5,3,0,90.5,0
2024/4/15 4:30,113.47,6253.96,晴,17.2,3,0,92,0
2024/4/15 5:00,118.44,6395.58,晴,16.8,3,0,92,0
2024/4/15 5:30,157.67,6541.9,晴,16.4,3,0,92,0
2024/4/15 6:00,230.32,6768.95,晴,16.6,2.5,0,92,0
2024/4/15 6:30,279.26,7145.12,晴,16.8,2,0,92,0
2024/4/15 7:00,257.47,7385.31,晴,16.85,2.5,0,92,0
2024/4/15 7:30,89.55,7358,晴,16.9,3,10,92,10
2024/4/15 8:00,57.15,7200.35,晴,17.15,3.5,10,92.5,10
2024/4/15 8:30,49.92,6878.01,晴,17.4,4,0,93,0
2024/4/15 9:00,52.73,6599.83,晴,18.3,4,0,88,0
2024/4/15 9:30,40.62,6170.35,晴,19.2,4,0,83,0
2024/4/15 10:00,32.46,5854.72,晴,19.8,3.5,0,80.5,0
2024/4/15 10:30,15.96,5564.7,晴,20.4,3,10,78,10
2024/4/15 11:00,21.05,5510.51,晴,20.8,3,10,76.5,10
2024/4/15 11:30,0.05,5318.88,晴,21.2,3,0,75,0
2024/4/15 12:00,19.33,5204.35,晴,21.45,3.5,0,69,0
2024/4/15 12:30,44.19,5224.9,晴,21.7,4,0,63,0
2024/4/15 13:00,44.04,5354.67,晴,21.75,4,0,61.5,0
2024/4/15 13:30,40.21,5539.62,晴,21.8,4,10,60,10
2024/4/15 14:00,46.31,5834.25,晴,22.4,4.5,10,56.5,10
2024/4/15 14:30,63.1,6201.72,晴,23,5,0,53,0
2024/4/15 15:00,86.25,6687.25,晴,22.95,5.5,0,55,0
2024/4/15 15:30,88.75,7083.76,晴,22.9,6,0,57,0
2024/4/15 16:00,106.48,7479.27,晴,22.45,6,0,59.5,0
2024/4/15 16:30,126.45,7935.46,多云,22,6,75,62,75
2024/4/15 17:00,272.14,8368.34,多云,21.9,5.5,75,62.5,75
2024/4/15 17:30,292.88,8650.97,晴,21.8,5,0,63,0
2024/4/15 18:00,305.41,8976.88,晴,21.5,4.5,0,64,0
2024/4/15 18:30,298.06,9028.15,晴,21.2,4,0,65,0
2024/4/15 19:00,287.41,8807.89,晴,20.75,4,0,69,0
2024/4/15 19:30,165.34,8448.26,晴,20.3,4,0,73,0
2024/4/15 20:00,157.49,8270.03,晴,20.3,4,0,75,0
2024/4/15 20:30,288.17,8064.26,晴,20.3,4,0,77,0
2024/4/15 21:00,237.68,7884.86,晴,19.8,4,0,77.5,0
2024/4/15 21:30,271.09,7688.58,晴,19.3,4,0,78,0
2024/4/15 22:00,166.29,7543,晴,18.8,4,0,78,0
2024/4/15 22:30,223.71,7519.58,晴,18.3,4,10,78,10
2024/4/15 23:00,183.35,7452.91,晴,18.1,3.5,10,79.5,10
2024/4/15 23:30,204.98,7337.15,晴,17.9,3,0,81,0
2024/4/16 0:00,246.46,7255.34,晴,17.75,3,0,80.5,0
2024/4/16 0:30,238.11,7155.42,晴,17.6,3,0,80,0
2024/4/16 1:00,174.49,7073.61,晴,17.4,3.5,0,80.5,0
2024/4/16 1:30,130.83,6891.78,晴,17.2,4,0,81,0
2024/4/16 2:00,113.6,6689.25,晴,16.8,3.5,0,81.5,0
2024/4/16 2:30,123.87,6515.04,晴,16.4,3,0,82,0
2024/4/16 3:00,118.58,6365.14,晴,16.2,2.5,0,82.5,0
2024/4/16 3:30,116.72,6320.37,晴,16,2,0,83,0
2024/4/16 4:00,116.74,6312.83,晴,15.75,2.5,0,84,0
2024/4/16 4:30,144.09,6480.73,阴,15.5,3,100,85,100
2024/4/16 5:00,130.13,6535.32,阴,15.6,2.5,100,85,100
2024/4/16 5:30,146.04,6683.34,晴,15.7,2,0,85,0
2024/4/16 6:00,231.67,6880.31,晴,15.8,2.5,0,86,0
2024/4/16 6:30,246.16,7184.34,晴,15.9,3,0,87,0
2024/4/16 7:00,305.37,7428,晴,15.45,3,0,86.5,0
2024/4/16 7:30,291.14,7510.56,晴,15,3,10,86,10
2024/4/16 8:00,51.14,7432.63,晴,15.05,3.5,10,84.5,10
2024/4/16 8:30,64.22,7250.4,晴,15.1,4,0,83,0
2024/4/16 9:00,39.58,6846.19,晴,16.2,3.5,0,80.5,0
2024/4/16 9:30,48.68,6433.93,晴,17.3,3,0,78,0
2024/4/16 10:00,41.58,6162.04,晴,18.15,3.5,0,78,0
2024/4/16 10:30,59.1,5883.2,阴,19,4,90,78,90
2024/4/16 11:00,68.94,5747.13,阴,19.55,3.5,90,77.5,90
2024/4/16 11:30,58.4,5659.09,晴,20.1,3,0,77,0
2024/4/16 12:00,56.59,5715.35,晴,20.55,4,0,76.5,0
2024/4/16 12:30,51.55,5654.78,晴,21,5,0,76,0
2024/4/16 13:00,70.92,5710.58,晴,21,5,0,76.5,0
2024/4/16 13:30,80.98,5809.27,多云,21,5,40,77,40
2024/4/16 14:00,73.7,6026.28,多云,21.3,5,40,77,40
2024/4/16 14:30,142.43,6258.33,晴,21.6,5,0,77,0
2024/4/16 15:00,113.27,6599.12,晴,22.05,5,0,74,0
2024/4/16 15:30,113.74,7075.92,晴,22.5,5,0,71,0
2024/4/16 16:00,137.86,7558.62,晴,22.4,5,0,69,0
2024/4/16 16:30,215.63,7928.8,晴,22.3,5,10,67,10
2024/4/16 17:00,271.49,8355.97,晴,22.1,5,10,67,10
2024/4/16 17:30,286.93,8674.08,晴,21.9,5,0,67,0
2024/4/16 18:00,300.54,8951,晴,21.55,5,0,70,0
2024/4/16 18:30,291.86,8994.6,晴,21.2,5,0,73,0
2024/4/16 19:00,234.42,8854.96,晴,20.8,5,0,76.5,0
2024/4/16 19:30,175.65,8508.67,多云,20.4,5,40,80,40
2024/4/16 20:00,180.64,8360.01,多云,20.4,5,40,81,40
2024/4/16 20:30,150.02,8146.5,晴,20.4,5,0,82,0
2024/4/16 21:00,141.63,7968.22,晴,20.45,5,0,83.5,0
2024/4/16 21:30,144.48,7835.53,晴,20.5,5,0,85,0
2024/4/16 22:00,116.37,7632.52,晴,20.55,4,0,83.5,0
2024/4/16 22:30,116.73,7591.67,多云,20.6,3,60,82,60
2024/4/16 23:00,125.91,7494.28,多云,20.05,3.5,60,83,60
2024/4/16 23:30,108.89,7397.31,晴,19.5,4,0,84,0
2024/4/17 0:00,102.53,7306.52,晴,19.35,4.5,0,85,0
2024/4/17 0:30,97.72,7147.54,晴,19.2,5,0,86,0
2024/4/17 1:00,106.21,6936.3,晴,18.9,5,0,85.5,0
2024/4/17 1:30,107.48,6776.47,多云,18.6,5,50,85,50
2024/4/17 2:00,101.45,6594.59,多云,18.15,4,50,86,50
2024/4/17 2:30,95.76,6404.2,晴,17.7,3,0,87,0
2024/4/17 3:00,96.27,6297.92,晴,17.85,3.5,0,87,0
2024/4/17 3:30,95.06,6253.17,晴,18,4,0,87,0
2024/4/17 4:00,73.42,6230.47,晴,17.75,3.5,0,87.5,0
